0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
90,84,67,19,0,93,2,35,46,36,57,35,53,23,64,35,6,8,16,98
58,5,39,97,26,58,58,44,72,98,13,18,11,49,56,15,43,25,26,57
16,75,95,83,22,91,93,31,93,56,8,97,87,33,4,89,77,10,95,22
47,6,64,56,14,11,88,19,14,89,61,10,88,26,81,51,83,80,29,33
77,51,24,84,69,74,94,6,37,91,19,36,20,52,12,96,68,17,17,16
65,94,43,77,72,51,18,20,50,29,28,88,32,40,33,76,20,78,86,40
24,0,32,40,35,40,37,68,79,19,12,41,3,22,64,92,34,11,90,67
50,29,91,18,87,21,61,23,64,99,64,66,41,34,94,40,63,48,98,69
30,97,87,27,40,65,34,27,12,74,36,2,23,83,19,99,56,30,23,59
74,41,60,18,74,75,98,2,56,69,50,77,8,61,72,24,29,99,18,35
85,14,79,77,60,7,7,0,33,61,76,38,27,1,24,70,58,61,89,81
78,12,82,12,53,33,41,35,90,43,54,0,99,26,19,41,66,12,71,76
78,83,23,71,47,56,44,47,37,48,37,54,99,9,14,82,2,0,59,94
32,38,37,0,2,76,4,42,28,70,85,16,89,93,52,34,6,77,38,9
73,71,93,68,85,81,84,11,62,55,5,38,61,7,58,3,13,52,61,48
26,44,66,73,28,17,14,18,12,91,36,61,60,96,63,68,69,53,88,90
58,4,14,92,90,18,41,13,77,27,78,53,94,67,52,1,70,39,97,65
4,86,18,63,66,86,43,77,29,61,5,42,68,37,58,98,42,36,59,47
4,6,40,23,6,54,59,5,96,3,65,91,44,30,51,90,70,73,12,66
61,19,38,16,6,87,17,2,27,22,44,22,30,47,40,89,40,33,1,58
54,26,36,53,17,51,73,58,64,62,56,15,19,54,12,13,43,48,85,8
66,36,44,49,5,33,42,27,73,75,83,85,94,48,2,25,74,95,31,77
94,19,50,71,3,12,59,17,90,62,53,61,88,90,68,52,46,20,5,23
1,17,45,37,78,1,66,22,22,8,1,58,61,40,20,70,28,13,83,81
15,60,39,83,73,59,12,28,76,6,53,43,81,2,34,78,50,61,17,13
88,7,69,55,85,72,80,10,91,81,50,9,88,84,64,92,95,61,40,70
89,37,43,76,24,40,28,58,95,40,56,49,79,64,49,3,57,64,32,46
37,57,56,81,68,48,74,65,8,83,7,95,58,68,42,7,7,80,11,51
41,40,69,8,14,74,84,20,75,43,33,31,18,28,73,99,97,14,77,31
27,35,50,82,6,31,19,68,59,11,90,83,24,15,96,59,12,87,50,29
82,52,60,28,59,17,29,15,6,47,60,5,68,21,83,24,75,50,48,85
20,26,55,31,99,68,91,87,60,86,52,12,60,19,0,94,96,26,46,36
66,14,71,33,45,92,79,16,52,45,20,25,38,9,50,21,42,34,26,10
72,19,88,65,42,56,38,33,9,88,42,19,81,15,5,12,51,40,8,57
83,37,89,53,26,51,68,57,22,91,8,79,41,37,74,81,53,2,35,4
47,40,79,88,67,58,18,93,21,96,53,71,51,94,34,37,90,94,32,11
43,62,3,82,1,51,63,32,95,91,48,86,22,26,74,32,49,5,91,86
31,59,93,50,61,32,0,89,18,40,74,55,9,73,89,26,5,77,30,44
91,11,31,76,91,73,92,59,82,98,69,56,56,96,55,60,51,17,96,14
63,99,50,43,43,91,36,89,48,76,52,17,26,91,4,61,68,2,48,91
50,97,24,76,23,24,47,74,84,39,7,86,24,24,99,35,53,93,1,91
71,64,52,40,69,61,15,96,36,15,44,51,29,54,97,4,13,47,97,61
26,25,47,6,35,22,28,91,5,83,44,35,26,45,50,31,18,7,6,49
68,65,31,6,87,41,8,15,71,95,41,8,96,36,92,97,25,64,14,15
3,97,33,73,37,16,51,5,37,85,92,96,49,66,13,96,38,39,42,24
98,67,97,88,99,3,82,39,80,27,49,99,8,55,2,96,91,42,27,84
39,71,19,92,82,37,46,66,88,6,64,98,25,90,57,13,14,19,85,53
28,56,31,99,32,52,15,34,23,26,12,83,86,13,13,85,7,56,60,14
98,10,83,40,40,66,18,41,32,17,84,37,80,68,2,21,85,33,73,46
2,61,39,65,34,1,8,1,44,36,91,2,31,56,52,40,68,41,16,36
94,98,82,25,47,40,47,88,91,82,75,5,52,63,35,6,2,55,55,69
20,39,49,99,14,88,76,16,29,48,9,55,10,69,4,28,50,46,37,45
47,48,84,61,11,2,41,40,43,19,61,70,28,78,88,84,82,60,10,22
46,7,15,24,14,65,68,2,17,64,35,98,36,80,87,31,79,93,65,99
71,28,7,29,8,85,87,13,53,60,30,81,67,69,26,73,35,19,27,47
19,73,35,6,65,37,94,91,60,98,42,23,22,0,49,74,56,68,58,16
95,33,80,51,62,22,93,86,50,99,60,80,82,32,45,28,31,34,92,64
84,76,83,43,27,73,1,92,72,16,31,14,80,49,72,36,95,60,11,84
54,59,86,89,47,15,57,64,26,63,0,91,21,1,64,67,71,98,74,63
77,6,18,59,93,22,51,47,69,14,87,70,37,39,6,70,1,38,44,34
3,33,65,45,67,97,70,62,78,90,83,58,45,57,46,34,34,53,21,43
0,96,98,27,41,15,56,27,6,67,2,0,3,89,63,20,8,20,37,25
5,68,3,89,38,74,89,24,15,72,22,95,53,38,40,93,33,48,60,93
50,76,1,11,6,18,24,86,41,97,37,99,92,16,14,41,32,45,84,11
80,82,20,65,45,49,54,28,77,85,31,77,97,13,90,88,63,6,91,97
53,66,14,73,81,66,64,61,52,72,27,43,53,22,74,37,40,11,86,48
33,3,82,86,1,67,6,23,49,23,24,8,36,70,17,91,33,46,51,38
23,63,70,51,93,86,5,6,77,63,95,98,79,52,12,37,86,26,14,94
55,38,45,33,53,62,92,5,88,35,22,63,35,68,59,46,1,72,41,44
53,67,20,58,35,80,19,80,79,90,19,44,6,27,96,11,64,72,76,40
61,79,49,81,80,65,0,33,65,0,54,17,80,86,27,47,37,77,13,1
7,35,88,62,6,98,50,93,54,66,19,38,56,56,60,0,6,94,95,26
11,3,2,71,35,82,63,34,14,23,95,10,37,30,98,90,87,6,39,32
82,39,22,23,99,69,80,40,48,2,91,85,47,87,56,69,37,9,79,49
24,5,0,19,85,83,6,50,95,68,2,94,26,72,54,28,5,74,8,5
74,70,58,6,87,95,3,47,71,74,15,67,69,43,59,86,77,64,3,31
55,59,90,40,27,98,65,15,77,53,19,41,70,94,17,84,52,9,89,22
70,76,26,3,3,66,51,96,58,5,91,20,27,42,54,75,1,86,69,96
92,98,30,31,40,98,28,91,87,26,92,46,29,39,11,63,23,27,6,48
54,95,67,98,90,33,38,22,40,8,36,48,12,6,27,91,63,86,0,8
67,41,79,6,57,51,81,84,42,53,12,8,30,68,59,61,30,87,93,6
84,98,30,86,1,18,92,24,20,27,29,96,38,17,4,56,72,31,4,29
37,87,48,26,89,3,54,38,77,32,15,54,10,92,56,43,23,60,19,73
77,98,73,6,78,67,54,70,71,30,42,80,57,17,58,53,70,23,12,93
92,21,51,77,39,53,84,79,75,98,9,43,34,45,94,59,72,47,99,19
46,90,79,38,25,47,67,54,33,41,28,73,10,98,54,93,21,74,76,61
79,21,45,66,45,33,52,73,39,30,76,69,86,11,78,26,35,95,42,39
61,23,93,37,33,28,4,13,38,58,37,53,35,69,6,91,37,83,94,88
71,43,74,43,53,31,27,88,77,69,12,15,14,0,82,51,73,22,78,54
38,57,98,98,81,5,44,56,31,38,52,15,82,60,91,15,40,73,74,25
22,40,5,50,6,20,60,99,66,87,42,7,11,87,7,61,72,43,63,77
45,18,45,89,24,63,45,11,80,99,72,79,87,9,26,53,25,21,69,7
89,61,78,13,94,96,39,34,11,64,60,51,78,90,1,3,6,3,58,11
58,34,28,91,39,10,58,63,39,70,10,6,3,48,39,4,95,96,68,24
37,95,17,48,55,99,59,40,74,33,87,18,98,54,97,53,86,28,16,82
6,63,95,70,32,2,34,35,83,27,32,28,23,90,84,57,4,25,29,86
97,91,68,3,16,95,56,32,23,46,20,80,51,4,77,56,97,43,27,67
56,60,43,11,81,19,66,98,95,61,70,55,80,15,32,94,6,83,98,27
98,4,90,64,30,80,74,88,47,96,27,88,73,32,3,63,85,43,22,56
45,53,4,57,33,11,65,32,98,63,59,84,88,15,50,62,53,52,41,39
82,14,61,86,76,0,79,36,52,36,32,69,88,80,62,58,82,30,57,38
89,91,99,39,12,53,99,12,12,71,85,42,15,61,77,36,19,24,88,83
8,12,16,98,77,45,76,41,84,85,62,66,84,57,43,52,88,24,75,6
39,40,22,62,50,51,47,61,16,78,53,40,83,98,7,92,87,41,35,96
42,75,70,43,49,2,5,33,78,16,55,42,56,87,46,20,98,64,38,34
97,10,31,7,86,61,75,1,26,14,75,80,74,74,56,28,95,91,99,76
59,46,62,63,33,68,51,12,0,64,51,54,88,37,7,60,92,71,62,49
28,37,57,72,80,33,97,9,95,53,36,85,76,77,95,18,25,58,67,78
6,36,32,86,67,70,64,86,25,47,2,85,6,73,76,40,44,88,98,17
63,60,34,11,68,96,98,86,86,44,58,76,76,89,92,8,95,85,4,95
86,91,12,72,73,60,1,55,9,96,88,54,0,55,37,43,67,98,97,16
58,61,15,14,3,23,69,43,4,98,28,64,18,78,14,66,87,42,21,53
55,25,21,98,6,93,83,61,72,60,86,95,4,14,53,86,33,25,41,42
23,43,6,1,49,12,38,85,59,77,66,68,33,25,19,54,55,24,55,86
91,75,87,26,13,7,51,47,61,35,57,23,93,28,28,43,1,31,72,72
34,14,59,54,37,66,89,54,49,6,11,43,14,1,24,39,16,59,98,92
31,62,11,36,47,23,46,39,77,28,41,79,4,92,73,45,81,79,30,5
37,75,84,17,63,22,10,75,40,85,42,51,16,11,24,79,78,12,14,12
4,39,39,32,96,11,38,49,72,88,61,95,96,52,11,43,1,21,72,86
19,57,63,64,56,79,8,0,25,27,31,80,28,20,36,46,61,70,6,27
34,39,18,0,30,74,26,96,2,36,89,92,65,87,28,90,36,47,93,71
19,44,51,53,39,99,20,75,25,29,56,32,86,84,47,21,15,40,57,99
22,49,76,97,64,93,21,40,99,18,51,34,67,87,72,43,21,12,89,16
47,9,75,34,79,59,17,96,72,45,16,46,55,85,81,45,69,15,27,31
9,45,44,52,72,45,13,73,40,23,84,20,10,84,55,82,20,39,78,26
12,81,82,68,97,76,17,87,84,68,83,33,18,88,5,43,98,28,65,6
38,43,64,83,61,49,36,90,16,48,54,26,78,27,82,30,66,51,63,62
11,47,3,73,56,97,22,89,12,18,16,69,5,40,79,35,81,74,89,95
68,97,67,34,7,88,82,56,90,68,96,62,88,67,80,33,33,76,92,49
69,46,76,24,76,78,39,0,47,6,11,76,97,74,37,45,40,91,34,61
30,25,70,79,11,16,41,9,69,13,80,57,64,34,42,61,36,61,40,86
75,9,72,48,5,14,49,42,79,97,26,0,19,25,71,84,46,71,88,40
53,76,11,73,45,79,32,19,36,52,92,78,83,39,38,13,88,39,47,53
77,26,60,34,92,54,66,10,90,9,67,30,57,95,55,21,96,72,27,36
0,39,35,78,20,88,91,21,66,75,83,48,78,99,93,11,1,70,40,89
24,41,69,35,49,98,53,56,44,81,85,93,17,75,48,65,40,20,87,80
85,69,31,96,59,33,82,75,30,76,38,25,29,79,2,45,15,54,63,83
28,12,40,19,46,99,55,65,30,0,81,6,16,59,3,48,98,65,88,6
81,89,95,16,40,55,39,94,83,3,4,74,60,79,22,62,7,33,24,38
32,43,59,35,55,92,67,97,68,73,94,22,97,29,80,24,56,78,36,24
10,97,8,1,85,6,57,67,41,7,5,96,66,24,78,5,47,29,17,79
19,33,35,28,72,5,75,45,0,87,66,52,6,70,50,30,4,22,34,90
4,38,54,79,93,62,24,42,35,30,72,76,22,81,21,2,66,10,92,15
44,14,11,12,30,59,36,29,89,0,82,42,92,10,60,49,16,48,98,90
38,82,99,92,33,4,86,23,53,87,55,30,69,67,92,10,10,36,84,84
86,82,72,61,17,76,95,5,56,26,66,10,88,9,16,60,33,87,57,31
4,45,15,8,2,30,21,95,48,15,50,90,39,74,67,73,50,59,43,74
87,12,34,86,14,78,96,95,62,23,18,97,21,18,47,80,41,40,48,40
22,89,26,81,28,97,25,54,49,9,33,7,13,1,30,17,52,36,64,50
79,9,55,14,8,51,68,33,26,46,5,76,84,44,19,4,85,20,37,5
93,87,7,2,54,43,45,87,99,84,82,3,34,82,61,16,37,89,12,71
61,1,31,59,49,50,51,53,52,16,34,98,65,31,9,56,7,83,31,2
63,56,83,82,88,2,23,39,78,79,49,30,91,64,69,14,3,20,68,22
83,65,53,2,46,52,4,42,30,40,38,20,61,93,65,2,67,32,61,21
44,69,92,16,63,92,45,59,97,68,51,22,56,88,69,33,67,96,43,64
86,53,76,47,91,30,24,62,14,89,40,54,78,58,93,10,81,30,71,16
45,21,61,88,86,33,67,55,7,59,7,84,48,79,35,68,89,22,55,80
43,14,62,32,45,79,17,83,73,20,15,24,77,73,70,26,55,6,4,46
19,24,82,88,33,64,82,87,27,23,92,21,51,33,22,75,59,76,75,16
21,49,75,20,33,86,0,45,15,65,80,6,90,0,29,50,50,27,27,89
14,91,39,51,11,33,88,12,6,39,89,82,56,17,22,28,16,85,15,53
67,16,5,8,74,3,11,29,2,51,95,90,54,6,76,5,0,33,57,42
93,24,40,94,83,75,73,47,43,46,77,12,2,24,93,91,76,33,79,97
67,78,1,50,63,30,22,64,32,25,77,3,39,20,33,60,36,63,27,52
93,86,14,3,93,79,30,1,46,85,96,32,80,54,67,87,0,95,77,12
48,22,82,20,60,75,32,28,32,23,44,6,82,76,80,46,1,77,91,56
1,32,32,23,16,27,66,90,58,48,62,63,4,55,8,36,76,50,64,90
11,39,2,12,94,29,57,46,50,78,26,17,48,56,84,13,92,40,44,91
25,86,55,69,58,23,59,9,40,53,29,0,68,66,62,58,64,88,86,31
13,46,93,20,59,78,92,6,61,65,3,76,89,78,61,15,95,60,13,14
19,64,1,39,53,38,73,78,88,79,32,52,33,32,35,35,6,51,54,28
54,69,82,54,65,98,54,46,90,16,90,61,90,91,56,1,16,2,59,76
5,37,9,59,26,62,19,25,18,23,10,25,27,79,61,25,7,67,92,97
77,30,36,13,93,97,40,75,37,6,2,15,27,22,9,54,29,74,92,2
35,40,0,83,73,57,38,88,44,83,63,8,31,63,70,47,94,12,75,26
29,69,75,16,24,88,72,52,79,55,0,42,42,73,5,1,41,97,79,6
96,8,52,62,38,21,59,55,75,52,51,0,63,16,19,53,70,66,30,5
67,62,25,67,57,93,32,69,99,24,3,59,67,45,4,49,69,82,80,8
33,87,32,76,70,64,32,6,41,21,85,3,20,56,43,84,95,75,49,54
11,43,20,30,72,37,75,70,23,65,59,95,68,23,24,40,22,84,2,86
66,40,34,63,32,58,36,49,40,11,46,8,87,72,13,18,62,92,2,45
32,59,74,7,44,75,38,37,46,47,31,89,86,67,0,36,10,99,47,36
77,44,37,85,42,85,88,95,73,29,3,57,50,66,45,46,99,36,94,77
50,95,11,7,49,88,83,38,35,25,28,94,66,89,52,42,34,99,13,73
25,68,58,66,76,72,2,52,49,22,45,43,27,65,79,32,18,29,45,40
47,49,31,5,88,8,13,66,58,90,33,46,29,56,99,68,55,96,26,51
68,7,40,21,35,71,45,88,30,28,39,36,46,41,28,4,69,57,76,89
92,91,18,51,13,79,53,36,96,70,72,27,94,6,53,14,33,66,37,60
78,91,75,23,51,17,0,49,37,32,54,0,35,65,97,79,33,39,64,14
59,74,29,24,84,54,76,10,41,24,39,34,2,2,18,60,98,26,36,51
40,78,42,85,51,94,74,23,95,12,30,83,72,92,7,57,92,10,77,80
48,92,70,69,34,85,21,31,32,76,47,43,40,32,80,50,72,14,76,2
26,12,33,38,11,18,44,72,41,30,10,11,95,5,3,33,68,21,18,0
80,73,33,88,70,85,34,49,8,34,57,32,74,46,46,30,23,43,4,85
76,67,35,91,81,64,42,61,90,13,88,1,77,39,42,17,46,73,84,50
17,14,34,28,56,15,52,68,48,26,56,95,69,57,44,59,55,86,3,29
62,67,34,2,46,36,21,6,10,1,73,68,73,93,52,44,90,7,70,1
70,75,77,27,50,21,2,53,73,25,16,37,56,97,34,56,34,48,68,62
24,50,48,21,92,87,20,37,4,67,7,29,30,62,90,8,41,51,15,22
36,60,20,97,89,57,67,35,91,15,35,79,78,5,91,49,51,84,79,38
97,83,43,2,69,82,22,28,38,18,25,11,45,45,36,38,8,70,61,62
21,17,95,11,2,56,16,11,96,28,73,23,36,60,44,98,31,72,25,1
54,14,83,36,26,80,8,27,55,0,71,37,20,50,75,52,19,96,89,87
58,69,61,14,99,58,80,76,18,59,54,3,34,7,54,54,36,72,49,66
63,71,73,37,46,25,53,32,0,74,6,2,75,27,73,84,66,74,28,47
84,28,98,78,45,27,24,15,99,79,31,52,6,33,50,29,73,74,29,82
61,83,7,37,28,57,19,72,27,46,75,0,20,33,52,16,31,35,95,73
44,4,90,87,36,38,80,61,68,8,0,29,29,38,31,12,62,51,26,82
61,85,88,22,97,25,88,93,97,88,14,50,4,39,27,23,47,57,89,26
58,20,56,97,3,91,7,80,12,43,17,27,71,42,20,7,68,19,15,96
83,84,98,95,14,94,81,62,42,8,56,46,81,11,27,45,19,40,68,13
81,97,35,76,51,83,74,66,5,41,5,59,20,41,97,56,85,46,82,5
1,4,90,22,81,38,89,13,83,3,87,10,13,55,57,95,32,85,44,58
86,40,47,94,76,3,46,69,84,79,22,4,83,58,77,66,45,83,92,9
37,43,81,76,54,15,73,92,19,10,53,11,85,13,78,75,27,22,72,48
47,46,59,63,0,11,58,65,17,45,86,97,11,61,26,79,45,62,7,8
73,53,30,56,21,43,55,73,73,20,93,46,91,35,9,51,1,90,90,61
71,72,98,56,92,58,89,19,58,57,83,38,81,45,81,68,41,86,67,88
37,57,68,76,88,37,42,65,23,74,88,53,56,47,24,11,18,17,68,83
72,88,43,4,80,23,27,95,71,35,33,93,74,93,92,81,41,56,57,62
65,39,86,47,90,42,43,81,2,61,44,15,15,3,98,99,43,96,5,28
57,18,67,19,75,86,16,62,39,95,21,78,88,44,89,84,81,15,22,10
86,42,18,96,59,82,43,9,15,59,53,76,51,9,99,31,68,52,63,24
73,59,85,22,42,64,66,90,18,59,64,48,54,44,84,74,61,36,84,41
31,37,0,97,92,58,95,86,61,25,26,93,92,5,85,34,54,59,0,21
77,58,59,75,94,84,49,76,26,20,62,40,52,62,2,29,80,20,87,53
65,1,11,58,74,9,89,78,2,16,9,91,93,82,11,55,36,79,8,16
60,3,89,0,22,31,38,20,93,38,56,25,25,22,57,19,8,48,82,45
58,76,52,28,7,63,85,39,83,47,65,4,58,76,81,91,23,86,8,96
19,54,97,87,6,95,74,25,46,69,41,60,30,20,61,42,59,58,23,53
46,77,74,57,45,99,3,95,38,18,13,88,76,28,82,29,16,34,86,69
75,24,14,69,44,21,68,40,44,77,79,61,65,20,47,54,3,69,47,31
26,78,48,81,96,70,76,12,71,48,1,35,62,6,20,41,98,44,90,70
42,28,47,82,7,3,82,43,41,1,10,86,81,11,14,90,43,94,19,46
35,43,95,5,98,28,23,52,76,86,70,13,61,60,16,28,27,31,3,17
44,57,82,50,79,85,2,56,15,45,33,86,81,64,28,30,49,60,58,24
15,68,74,16,97,18,17,60,4,46,50,85,11,52,19,5,23,95,23,67
85,95,84,79,15,69,23,27,24,90,65,9,40,89,55,1,25,26,14,19
66,75,36,93,13,2,13,95,23,16,63,25,77,88,82,83,54,85,94,72
62,32,60,65,78,72,5,21,64,97,82,29,26,77,71,97,75,49,44,17
82,86,61,56,35,98,22,69,6,51,32,92,25,6,90,93,62,83,10,55
23,95,4,53,34,83,50,87,33,46,49,50,95,45,5,60,7,65,93,53
48,27,14,27,71,97,31,34,90,67,64,5,32,1,4,12,38,31,8,23
59,73,37,25,66,99,92,55,26,65,95,18,27,28,34,72,67,84,83,68
69,75,39,74,35,69,42,86,64,8,83,56,74,63,72,80,13,30,57,88
31,37,2,90,75,92,79,25,49,74,22,6,0,11,18,35,87,87,79,51
68,38,60,32,12,65,77,50,0,21,64,2,89,23,17,11,96,62,61,32
87,72,24,1,24,49,97,30,63,12,7,87,1,64,75,2,19,24,46,59
83,28,44,55,80,13,38,36,75,86,73,81,6,70,9,14,27,89,42,79
28,51,65,96,23,73,33,23,9,76,79,7,37,24,41,5,21,81,36,63
10,23,32,81,92,17,19,98,33,39,41,9,6,44,7,52,4,19,29,17
76,84,77,74,9,23,67,47,40,44,10,88,53,2,73,52,26,11,12,97
3,37,98,18,31,77,99,95,75,6,94,73,98,40,37,91,61,33,64,67
94,14,77,34,93,12,34,57,36,48,70,86,79,69,57,12,82,11,85,13
2,43,66,71,67,95,51,21,14,80,95,62,63,18,35,92,21,91,6,18
3,68,0,46,89,80,44,68,74,41,36,5,37,18,8,4,76,88,37,19
63,88,48,62,78,90,12,93,88,93,1,29,14,98,44,87,22,9,66,82
40,83,15,69,49,82,66,32,94,23,22,48,12,63,83,59,50,89,99,30
42,16,73,6,58,15,74,24,97,62,55,64,9,79,25,18,19,5,98,11
39,2,49,3,93,61,18,28,48,44,93,24,33,4,84,51,95,31,85,88
88,24,59,13,76,98,40,58,89,17,92,89,4,39,13,72,93,11,16,59
45,61,83,41,79,88,68,25,84,5,21,68,83,11,3,52,17,19,93,88
89,84,41,24,27,98,66,20,1,70,77,71,77,44,29,91,90,17,14,4
29,74,36,69,48,96,97,4,79,66,76,86,35,12,1,18,99,14,16,2
2,56,52,22,70,6,12,59,48,59,7,99,49,42,13,33,49,41,13,7
90,69,4,55,58,30,86,36,61,7,99,29,45,2,79,57,16,8,67,97
74,6,92,52,97,30,96,52,99,2,46,24,87,19,95,84,60,22,17,62
65,50,20,85,84,73,57,86,54,64,28,61,61,78,41,22,72,49,62,52
27,9,50,33,23,75,76,14,34,30,41,32,96,19,80,13,9,90,87,41
71,35,7,79,13,14,17,46,13,94,79,98,75,17,6,13,12,24,84,10
45,23,94,76,68,25,11,13,39,15,61,25,24,28,75,91,56,91,7,27
87,33,32,13,92,37,31,32,46,1,44,30,1,71,15,12,44,97,38,34
6,70,86,34,29,33,36,6,4,51,69,49,44,23,82,59,26,54,22,75
92,47,39,72,95,9,25,50,1,77,54,56,28,4,85,63,55,95,27,26
44,85,31,37,24,73,77,33,21,40,69,43,26,9,69,98,15,55,85,32
82,38,35,85,83,55,17,54,55,3,40,4,50,91,47,87,38,91,44,70
84,87,72,44,68,42,76,58,41,69,64,34,31,84,61,19,32,33,32,5
29,25,36,32,37,8,70,16,52,8,15,23,59,45,22,3,36,30,1,28
95,57,15,10,3,29,58,87,72,30,20,91,3,31,91,12,26,85,51,60
91,73,95,80,15,77,54,5,2,92,75,38,2,55,57,69,6,11,2,55
7,31,16,3,50,24,70,15,97,66,34,96,20,54,92,73,81,39,50,62
21,25,61,19,1,89,0,77,35,88,42,93,88,47,25,53,4,54,54,34
33,21,60,71,57,12,39,64,72,36,16,42,58,30,3,40,7,46,39,19
16,51,26,15,66,99,90,32,94,68,24,17,56,90,70,85,56,58,94,96
38,81,46,77,29,87,78,14,22,69,15,94,84,31,35,53,82,49,55,50
20,58,74,66,99,44,91,39,88,14,4,0,1,73,18,42,96,6,9,4
14,35,29,47,40,71,67,84,1,70,7,46,63,31,41,18,81,66,85,45
66,74,32,22,8,72,47,93,24,70,84,24,56,48,51,94,54,14,80,27
4,82,47,73,89,64,74,65,62,44,70,93,33,13,58,28,58,13,54,54
51,30,79,71,44,95,73,30,23,51,73,55,31,38,86,2,95,57,41,56
32,42,82,80,26,3,6,93,73,45,21,52,54,28,57,67,40,14,13,78
87,41,4,63,7,58,28,4,27,28,59,12,11,85,82,29,88,26,86,40
55,53,11,42,45,33,69,24,98,74,70,54,56,18,7,12,46,58,53,77
98,45,45,45,88,65,18,62,30,22,12,5,24,31,91,31,98,5,60,23
79,31,16,73,79,18,46,0,92,38,97,31,71,9,87,23,49,33,61,45
75,80,36,37,5,59,54,30,3,96,69,92,73,74,72,64,98,52,87,87
41,45,71,30,51,83,31,31,76,1,8,72,47,93,42,17,86,30,76,47
71,56,37,64,21,13,11,65,54,93,58,33,92,84,35,98,65,20,85,11
7,49,78,22,39,2,37,93,50,40,95,1,85,63,65,1,7,91,83,69
34,89,34,19,62,70,5,85,97,32,57,66,0,81,97,87,43,55,55,83
15,29,69,65,24,67,92,24,75,64,11,38,45,66,95,65,70,20,16,55
67,5,80,83,46,88,44,4,98,12,35,21,74,86,6,5,69,55,91,61
19,68,43,46,83,1,22,21,34,37,83,73,1,6,7,74,33,59,53,56
30,49,71,4,72,40,44,91,50,0,67,89,39,56,25,66,43,72,8,65
92,15,30,4,68,62,2,99,5,68,94,94,6,11,97,38,86,35,36,91
55,14,55,15,88,68,17,21,54,26,95,22,3,64,81,35,99,57,60,8
0,20,42,91,5,1,16,31,0,49,82,13,25,44,19,78,99,24,58,50
82,79,86,98,99,95,2,30,81,40,95,74,24,29,35,57,48,34,5,20
47,28,65,71,6,38,87,6,53,45,33,84,64,56,96,54,49,20,96,41
24,9,36,67,64,59,54,41,32,34,39,3,60,64,65,87,54,27,49,6
94,35,5,58,65,35,77,28,95,6,21,9,51,85,51,25,19,26,86,17
30,87,32,31,63,63,95,11,82,10,21,1,36,39,15,14,62,10,41,29
89,16,33,28,75,60,45,28,70,48,62,50,16,22,83,0,78,92,95,30
29,14,90,10,50,79,68,91,57,47,8,42,41,24,96,45,24,5,28,21
89,71,90,14,19,91,2,9,8,9,27,76,55,13,52,96,24,0,82,21
94,12,38,59,58,96,93,83,97,81,20,7,60,58,20,36,77,18,38,78
77,23,97,47,83,4,39,37,78,47,59,14,82,56,15,48,36,26,64,82
81,27,3,28,23,7,73,96,45,68,66,27,37,53,50,50,23,50,68,97
65,22,19,68,51,14,66,26,29,52,20,65,79,82,94,24,95,64,54,75
28,62,30,86,52,36,16,4,94,26,11,95,90,57,67,72,78,39,47,35
29,6,59,32,8,65,58,81,73,1,90,19,92,86,32,27,89,37,22,82
82,51,43,80,73,86,11,3,2,45,93,23,67,5,52,96,32,20,46,53
56,17,62,83,62,52,34,95,84,17,49,56,8,23,7,71,86,80,9,65
26,62,87,18,41,89,79,83,46,78,73,68,62,99,88,79,0,34,5,93
33,12,88,76,13,53,83,99,97,88,86,97,25,42,89,25,21,49,89,62
31,27,42,61,98,10,92,9,1,11,93,66,13,20,43,59,74,33,59,16
53,10,14,4,46,25,17,39,75,95,50,8,89,52,9,77,41,0,66,36
6,25,34,94,82,15,10,7,40,34,22,24,77,78,54,55,37,76,69,66
55,92,40,41,20,13,13,18,11,53,59,7,73,89,47,89,83,12,92,59
21,49,89,5,28,97,42,56,73,40,80,35,35,63,65,12,55,30,52,66
64,12,7,40,28,70,0,58,46,57,83,18,6,23,22,52,32,66,18,0
66,43,50,94,20,99,90,15,47,40,53,90,44,8,70,68,56,52,86,37
23,29,95,67,63,62,47,72,71,68,34,70,73,12,82,34,54,70,2,68
84,80,50,97,49,54,94,5,28,98,93,83,10,59,95,71,84,0,84,40
46,95,2,46,48,17,5,54,29,27,80,51,42,78,43,89,19,52,12,15
40,98,95,82,15,99,65,52,95,36,1,53,52,41,55,94,87,65,87,13
85,20,39,64,1,51,48,16,3,85,20,91,44,94,19,54,76,13,29,90
85,96,28,30,27,53,41,44,0,4,11,15,85,96,74,69,5,11,43,11
30,13,78,13,35,20,40,62,68,70,49,93,86,55,58,33,29,53,91,27
84,98,26,98,14,68,62,17,22,40,56,23,67,72,62,7,77,56,88,20
25,46,41,34,77,54,2,71,38,97,91,83,48,59,17,56,30,54,57,42
16,90,80,22,12,38,61,23,48,74,35,6,43,30,66,42,27,75,23,35
20,20,79,35,32,40,10,91,66,77,28,39,8,52,28,47,7,22,58,21
62,7,18,67,73,25,7,18,97,79,16,84,74,91,50,65,55,30,5,69
92,47,9,93,30,26,19,72,47,99,59,29,32,12,41,35,38,9,92,94
42,96,3,40,48,95,73,95,33,10,67,74,9,78,48,53,89,95,23,69
74,81,3,5,40,57,41,72,74,1,62,90,4,25,34,55,24,9,60,92
15,58,56,85,76,38,46,12,16,79,65,34,74,89,86,48,84,70,32,76
87,67,34,39,4,6,40,49,41,1,87,8,45,29,32,1,25,97,53,98
